# ---------------------------------- WARNING ----------------------------------------,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,
# have not received Director's approval and as such are provisional and subject to,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,
# Additional info: http://waterdata.usgs.gov/or/nwis/help/?provisional,,,,
#,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2008-11-24 17:47:38 EST,,,,
#,,,,
# Data for the following site(s) are contained in this file,,,,
"#    USGS 14158500 MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 14158500,,,,
#    DD parameter statistic   Description,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output: ,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,
#     P  Provisional data subject to revision.  ,,,,
#     e  Value has been estimated.  ,,,,
# ,,,,
5s,15s,16d,14n,10s
USGS,14158500,3/17/1964,260,A
USGS,14158500,3/18/1964,262,A
USGS,14158500,3/19/1964,262,A
USGS,14158500,3/20/1964,264,A
USGS,14158500,3/21/1964,266,A
USGS,14158500,3/22/1964,266,A
USGS,14158500,3/23/1964,266,A
USGS,14158500,3/24/1964,266,A
USGS,14158500,3/25/1964,264,A
USGS,14158500,3/26/1964,260,A
USGS,14158500,3/27/1964,258,A
USGS,14158500,3/28/1964,256,A
USGS,14158500,3/29/1964,254,A
USGS,14158500,3/30/1964,256,A
USGS,14158500,3/31/1964,258,A
USGS,14158500,4/1/1964,268,A
USGS,14158500,4/2/1964,278,A
USGS,14158500,4/3/1964,290,A
USGS,14158500,4/4/1964,302,A
USGS,14158500,4/5/1964,312,A
USGS,14158500,4/6/1964,320,A
USGS,14158500,4/7/1964,328,A
USGS,14158500,4/8/1964,332,A
USGS,14158500,4/9/1964,342,A
USGS,14158500,4/10/1964,350,A
USGS,14158500,4/11/1964,360,A
USGS,14158500,4/12/1964,362,A
USGS,14158500,4/13/1964,368,A
USGS,14158500,4/14/1964,375,A
USGS,14158500,4/15/1964,383,A
USGS,14158500,4/16/1964,398,A
USGS,14158500,4/17/1964,401,A
USGS,14158500,4/18/1964,370,A
USGS,14158500,4/19/1964,365,A
USGS,14158500,4/20/1964,370,A
USGS,14158500,4/21/1964,375,A
USGS,14158500,4/22/1964,378,A
USGS,14158500,4/23/1964,378,A
USGS,14158500,4/24/1964,378,A
USGS,14158500,4/25/1964,378,A
USGS,14158500,4/26/1964,395,A
USGS,14158500,4/27/1964,404,A
USGS,14158500,4/28/1964,404,A
USGS,14158500,4/29/1964,416,A
USGS,14158500,4/30/1964,425,A
USGS,14158500,5/1/1964,440,A
USGS,14158500,5/2/1964,446,A
USGS,14158500,5/3/1964,446,A
USGS,14158500,5/4/1964,446,A
USGS,14158500,5/5/1964,449,A
USGS,14158500,5/6/1964,440,A
USGS,14158500,5/7/1964,428,A
USGS,14158500,5/8/1964,422,A
USGS,14158500,5/9/1964,416,A
USGS,14158500,5/10/1964,419,A
USGS,14158500,5/11/1964,422,A
USGS,14158500,5/12/1964,437,A
USGS,14158500,5/13/1964,461,A
USGS,14158500,5/14/1964,509,A
USGS,14158500,5/15/1964,578,A
USGS,14158500,5/16/1964,602,A
USGS,14158500,5/17/1964,654,A
USGS,14158500,5/18/1964,722,A
USGS,14158500,5/19/1964,778,A
USGS,14158500,5/20/1964,970,A
USGS,14158500,5/21/1964,914,A
USGS,14158500,5/22/1964,862,A
USGS,14158500,5/23/1964,814,A
USGS,14158500,5/24/1964,806,A
USGS,14158500,5/25/1964,810,A
USGS,14158500,5/26/1964,810,A
USGS,14158500,5/27/1964,826,A
USGS,14158500,5/28/1964,858,A
USGS,14158500,5/29/1964,866,A
USGS,14158500,5/30/1964,878,A
USGS,14158500,5/31/1964,926,A
USGS,14158500,6/1/1964,982,A
USGS,14158500,6/2/1964,966,A
USGS,14158500,6/3/1964,926,A
USGS,14158500,6/4/1964,934,A
USGS,14158500,6/5/1964,978,A
USGS,14158500,6/6/1964,998,A
USGS,14158500,6/7/1964,982,A
USGS,14158500,6/8/1964,958,A
USGS,14158500,6/9/1964,898,A
USGS,14158500,6/10/1964,882,A
USGS,14158500,6/11/1964,866,A
USGS,14158500,6/12/1964,842,A
USGS,14158500,6/13/1964,834,A
USGS,14158500,6/14/1964,830,A
USGS,14158500,6/15/1964,818,A
USGS,14158500,6/16/1964,790,A
USGS,14158500,6/17/1964,766,A
USGS,14158500,6/18/1964,766,A
USGS,14158500,6/19/1964,746,A
USGS,14158500,6/20/1964,714,A
USGS,14158500,6/21/1964,690,A
USGS,14158500,6/22/1964,670,A
USGS,14158500,6/23/1964,662,A
USGS,14158500,6/24/1964,658,A
USGS,14158500,6/25/1964,641,A
USGS,14158500,6/26/1964,626,A
USGS,14158500,6/27/1964,605,A
USGS,14158500,6/28/1964,581,A
USGS,14158500,6/29/1964,566,A
USGS,14158500,6/30/1964,557,A
USGS,14158500,7/1/1964,548,A
USGS,14158500,7/2/1964,539,A
USGS,14158500,7/3/1964,530,A
USGS,14158500,7/4/1964,515,A
USGS,14158500,7/5/1964,506,A
USGS,14158500,7/6/1964,494,A
USGS,14158500,7/7/1964,488,A
USGS,14158500,7/8/1964,482,A
USGS,14158500,7/9/1964,476,A
USGS,14158500,7/10/1964,464,A
USGS,14158500,7/11/1964,458,A
USGS,14158500,7/12/1964,455,A
USGS,14158500,7/13/1964,446,A
USGS,14158500,7/14/1964,443,A
USGS,14158500,7/15/1964,440,A
USGS,14158500,7/16/1964,434,A
USGS,14158500,7/17/1964,428,A
USGS,14158500,7/18/1964,422,A
USGS,14158500,7/19/1964,416,A
USGS,14158500,7/20/1964,407,A
USGS,14158500,7/21/1964,404,A
USGS,14158500,7/22/1964,401,A
USGS,14158500,7/23/1964,398,A
USGS,14158500,7/24/1964,395,A
USGS,14158500,7/25/1964,392,A
USGS,14158500,7/26/1964,389,A
USGS,14158500,7/27/1964,386,A
USGS,14158500,7/28/1964,386,A
USGS,14158500,7/29/1964,383,A
USGS,14158500,7/30/1964,380,A
USGS,14158500,7/31/1964,380,A
USGS,14158500,8/1/1964,380,A
USGS,14158500,8/2/1964,375,A
USGS,14158500,8/3/1964,370,A
USGS,14158500,8/4/1964,368,A
USGS,14158500,8/5/1964,365,A
USGS,14158500,8/6/1964,360,A
USGS,14158500,8/7/1964,358,A
USGS,14158500,8/8/1964,355,A
USGS,14158500,8/9/1964,352,A
USGS,14158500,8/10/1964,350,A
USGS,14158500,8/11/1964,345,A
USGS,14158500,8/12/1964,342,A
USGS,14158500,8/13/1964,340,A
USGS,14158500,8/14/1964,338,A
USGS,14158500,8/15/1964,330,A
USGS,14158500,8/16/1964,325,A
USGS,14158500,8/17/1964,320,A
USGS,14158500,8/18/1964,318,A
USGS,14158500,8/19/1964,310,A
USGS,14158500,8/20/1964,308,A
USGS,14158500,8/21/1964,302,A
USGS,14158500,8/22/1964,298,A
USGS,14158500,8/23/1964,295,A
USGS,14158500,8/24/1964,292,A
USGS,14158500,8/25/1964,288,A
USGS,14158500,8/26/1964,288,A
USGS,14158500,8/27/1964,282,A
USGS,14158500,8/28/1964,280,A
USGS,14158500,8/29/1964,278,A
USGS,14158500,8/30/1964,276,A
USGS,14158500,8/31/1964,274,A
USGS,14158500,9/1/1964,272,A
USGS,14158500,9/2/1964,272,A
USGS,14158500,9/3/1964,270,A
USGS,14158500,9/4/1964,268,A
USGS,14158500,9/5/1964,266,A
USGS,14158500,9/6/1964,264,A
USGS,14158500,9/7/1964,262,A
USGS,14158500,9/8/1964,260,A
USGS,14158500,9/9/1964,258,A
USGS,14158500,9/10/1964,256,A
USGS,14158500,9/11/1964,254,A
USGS,14158500,9/12/1964,252,A
USGS,14158500,9/13/1964,250,A
USGS,14158500,9/14/1964,248,A
USGS,14158500,9/15/1964,246,A
USGS,14158500,9/16/1964,246,A
USGS,14158500,9/17/1964,248,A
USGS,14158500,9/18/1964,242,A
USGS,14158500,9/19/1964,240,A
USGS,14158500,9/20/1964,240,A
USGS,14158500,9/21/1964,238,A
USGS,14158500,9/22/1964,236,A
USGS,14158500,9/23/1964,234,A
USGS,14158500,9/24/1964,234,A
USGS,14158500,9/25/1964,234,A
USGS,14158500,9/26/1964,232,A
USGS,14158500,9/27/1964,230,A
USGS,14158500,9/28/1964,230,A
USGS,14158500,9/29/1964,228,A
USGS,14158500,9/30/1964,228,A
USGS,14158500,10/1/1964,226,A
USGS,14158500,10/2/1964,224,A
USGS,14158500,10/3/1964,222,A
USGS,14158500,10/4/1964,222,A
USGS,14158500,10/5/1964,220,A
USGS,14158500,10/6/1964,220,A
USGS,14158500,10/7/1964,220,A
USGS,14158500,10/8/1964,220,A
USGS,14158500,10/9/1964,216,A
USGS,14158500,10/10/1964,214,A
USGS,14158500,10/11/1964,212,A
USGS,14158500,10/12/1964,212,A
USGS,14158500,10/13/1964,210,A
USGS,14158500,10/14/1964,210,A
USGS,14158500,10/15/1964,208,A
USGS,14158500,10/16/1964,206,A
USGS,14158500,10/17/1964,204,A
USGS,14158500,10/18/1964,202,A
USGS,14158500,10/19/1964,200,A
USGS,14158500,10/20/1964,200,A
USGS,14158500,10/21/1964,200,A
USGS,14158500,10/22/1964,198,A
USGS,14158500,10/23/1964,196,A
USGS,14158500,10/24/1964,194,A
USGS,14158500,10/25/1964,194,A
USGS,14158500,10/26/1964,192,A
USGS,14158500,10/27/1964,190,A
USGS,14158500,10/28/1964,190,A
USGS,14158500,10/29/1964,190,A
USGS,14158500,10/30/1964,188,A
USGS,14158500,10/31/1964,186,A
USGS,14158500,11/1/1964,186,A
USGS,14158500,11/2/1964,188,A
USGS,14158500,11/3/1964,186,A
USGS,14158500,11/4/1964,186,A
USGS,14158500,11/5/1964,188,A
USGS,14158500,11/6/1964,188,A
USGS,14158500,11/7/1964,188,A
USGS,14158500,11/8/1964,188,A
USGS,14158500,11/9/1964,188,A
USGS,14158500,11/10/1964,190,A
USGS,14158500,11/11/1964,194,A
USGS,14158500,11/12/1964,200,A
USGS,14158500,11/13/1964,196,A
USGS,14158500,11/14/1964,190,A
USGS,14158500,11/15/1964,188,A
USGS,14158500,11/16/1964,186,A
USGS,14158500,11/17/1964,186,A
USGS,14158500,11/18/1964,184,A
USGS,14158500,11/19/1964,182,A
USGS,14158500,11/20/1964,182,A
USGS,14158500,11/21/1964,180,A
USGS,14158500,11/22/1964,182,A
USGS,14158500,11/23/1964,184,A
USGS,14158500,11/24/1964,218,A
USGS,14158500,11/25/1964,244,A
USGS,14158500,11/26/1964,280,A
USGS,14158500,11/27/1964,322,A
USGS,14158500,11/28/1964,342,A
USGS,14158500,11/29/1964,360,A
USGS,14158500,11/30/1964,386,A
USGS,14158500,12/1/1964,644,A
USGS,14158500,12/2/1964,970,A
USGS,14158500,12/3/1964,858,A
USGS,14158500,12/4/1964,742,A
USGS,14158500,12/5/1964,706,A
USGS,14158500,12/6/1964,702,A
USGS,14158500,12/7/1964,690,A
USGS,14158500,12/8/1964,698,A
USGS,14158500,12/9/1964,706,A
USGS,14158500,12/10/1964,762,A
USGS,14158500,12/11/1964,794,A
USGS,14158500,12/12/1964,714,A
USGS,14158500,12/13/1964,650,A
USGS,14158500,12/14/1964,638,A
USGS,14158500,12/15/1964,662,A
USGS,14158500,12/16/1964,626,A
USGS,14158500,12/17/1964,587,A
USGS,14158500,12/18/1964,563,A
USGS,14158500,12/19/1964,551,A
USGS,14158500,12/20/1964,540,A
USGS,14158500,12/21/1964,616,A
USGS,14158500,12/22/1964,1960,A
USGS,14158500,12/23/1964,3100,A
USGS,14158500,12/24/1964,3000,A
USGS,14158500,12/25/1964,2580,A
USGS,14158500,12/26/1964,2540,A
USGS,14158500,12/27/1964,2450,A
USGS,14158500,12/28/1964,2230,A
USGS,14158500,12/29/1964,1970,A
USGS,14158500,12/30/1964,1720,A
USGS,14158500,12/31/1964,1520,A
USGS,14158500,1/1/1965,1340,A
USGS,14158500,1/2/1965,1220,A
USGS,14158500,1/3/1965,1130,A
USGS,14158500,1/4/1965,1050,A
USGS,14158500,1/5/1965,986,A
USGS,14158500,1/6/1965,930,A
USGS,14158500,1/7/1965,870,A
USGS,14158500,1/8/1965,822,A
USGS,14158500,1/9/1965,774,A
USGS,14158500,1/10/1965,738,A
USGS,14158500,1/11/1965,702,A
USGS,14158500,1/12/1965,658,A
USGS,14158500,1/13/1965,626,A
USGS,14158500,1/14/1965,602,A
USGS,14158500,1/15/1965,593,A
USGS,14158500,1/16/1965,590,A
USGS,14158500,1/17/1965,587,A
USGS,14158500,1/18/1965,581,A
USGS,14158500,1/19/1965,593,A
USGS,14158500,1/20/1965,602,A
USGS,14158500,1/21/1965,608,A
USGS,14158500,1/22/1965,599,A
USGS,14158500,1/23/1965,626,A
USGS,14158500,1/24/1965,762,A
USGS,14158500,1/25/1965,746,A
USGS,14158500,1/26/1965,698,A
USGS,14158500,1/27/1965,758,A
USGS,14158500,1/28/1965,1360,A
USGS,14158500,1/29/1965,1900,A
USGS,14158500,1/30/1965,1820,A
USGS,14158500,1/31/1965,1630,A
USGS,14158500,2/1/1965,1420,A
USGS,14158500,2/2/1965,1300,A
USGS,14158500,2/3/1965,1240,A
USGS,14158500,2/4/1965,1180,A
USGS,14158500,2/5/1965,1130,A
USGS,14158500,2/6/1965,1070,A
USGS,14158500,2/7/1965,1020,A
USGS,14158500,2/8/1965,982,A
USGS,14158500,2/9/1965,926,A
USGS,14158500,2/10/1965,874,A
USGS,14158500,2/11/1965,822,A
USGS,14158500,2/12/1965,782,A
USGS,14158500,2/13/1965,742,A
USGS,14158500,2/14/1965,702,A
USGS,14158500,2/15/1965,650,A
USGS,14158500,2/16/1965,620,A
USGS,14158500,2/17/1965,596,A
USGS,14158500,2/18/1965,578,A
USGS,14158500,2/19/1965,566,A
USGS,14158500,2/20/1965,557,A
USGS,14158500,2/21/1965,551,A
USGS,14158500,2/22/1965,554,A
USGS,14158500,2/23/1965,545,A
USGS,14158500,2/24/1965,536,A
USGS,14158500,2/25/1965,530,A
USGS,14158500,2/26/1965,530,A
USGS,14158500,2/27/1965,560,A
USGS,14158500,2/28/1965,569,A
USGS,14158500,3/1/1965,554,A
USGS,14158500,3/2/1965,551,A
USGS,14158500,3/3/1965,545,A
USGS,14158500,3/4/1965,539,A
USGS,14158500,3/5/1965,530,A
USGS,14158500,3/6/1965,527,A
USGS,14158500,3/7/1965,524,A
USGS,14158500,3/8/1965,518,A
USGS,14158500,3/9/1965,515,A
USGS,14158500,3/10/1965,515,A
USGS,14158500,3/11/1965,515,A
USGS,14158500,3/12/1965,524,A
USGS,14158500,3/13/1965,533,A
USGS,14158500,3/14/1965,530,A
USGS,14158500,3/15/1965,527,A
USGS,14158500,3/16/1965,527,A
USGS,14158500,3/17/1965,521,A
USGS,14158500,3/18/1965,515,A
USGS,14158500,3/19/1965,509,A
USGS,14158500,3/20/1965,503,A
USGS,14158500,3/21/1965,503,A
USGS,14158500,3/22/1965,503,A
USGS,14158500,3/23/1965,503,A
USGS,14158500,3/24/1965,494,A
USGS,14158500,3/25/1965,491,A
USGS,14158500,3/26/1965,494,A
USGS,14158500,3/27/1965,485,A
USGS,14158500,3/28/1965,479,A
USGS,14158500,3/29/1965,470,A
USGS,14158500,3/30/1965,464,A
USGS,14158500,3/31/1965,464,A
USGS,14158500,4/1/1965,473,A
USGS,14158500,4/2/1965,476,A
USGS,14158500,4/3/1965,482,A
USGS,14158500,4/4/1965,488,A
USGS,14158500,4/5/1965,491,A
USGS,14158500,4/6/1965,494,A
USGS,14158500,4/7/1965,497,A
USGS,14158500,4/8/1965,500,A
USGS,14158500,4/9/1965,503,A
USGS,14158500,4/10/1965,500,A
USGS,14158500,4/11/1965,494,A
USGS,14158500,4/12/1965,485,A
USGS,14158500,4/13/1965,482,A
USGS,14158500,4/14/1965,482,A
USGS,14158500,4/15/1965,485,A
USGS,14158500,4/16/1965,491,A
USGS,14158500,4/17/1965,497,A
USGS,14158500,4/18/1965,518,A
USGS,14158500,4/19/1965,670,A
USGS,14158500,4/20/1965,942,A
USGS,14158500,4/21/1965,994,A
USGS,14158500,4/22/1965,938,A
USGS,14158500,4/23/1965,890,A
USGS,14158500,4/24/1965,906,A
USGS,14158500,4/25/1965,926,A
USGS,14158500,4/26/1965,946,A
USGS,14158500,4/27/1965,962,A
USGS,14158500,4/28/1965,978,A
USGS,14158500,4/29/1965,966,A
USGS,14158500,4/30/1965,938,A
USGS,14158500,5/1/1965,898,A
USGS,14158500,5/2/1965,854,A
USGS,14158500,5/3/1965,826,A
USGS,14158500,5/4/1965,802,A
USGS,14158500,5/5/1965,770,A
USGS,14158500,5/6/1965,730,A
USGS,14158500,5/7/1965,686,A
USGS,14158500,5/8/1965,650,A
USGS,14158500,5/9/1965,626,A
USGS,14158500,5/10/1965,608,A
USGS,14158500,5/11/1965,602,A
USGS,14158500,5/12/1965,605,A
USGS,14158500,5/13/1965,608,A
USGS,14158500,5/14/1965,605,A
USGS,14158500,5/15/1965,596,A
USGS,14158500,5/16/1965,599,A
USGS,14158500,5/17/1965,599,A
USGS,14158500,5/18/1965,590,A
USGS,14158500,5/19/1965,593,A
USGS,14158500,5/20/1965,620,A
USGS,14158500,5/21/1965,620,A
USGS,14158500,5/22/1965,614,A
USGS,14158500,5/23/1965,605,A
USGS,14158500,5/24/1965,596,A
USGS,14158500,5/25/1965,590,A
USGS,14158500,5/26/1965,581,A
USGS,14158500,5/27/1965,578,A
USGS,14158500,5/28/1965,581,A
USGS,14158500,5/29/1965,587,A
USGS,14158500,5/30/1965,578,A
USGS,14158500,5/31/1965,566,A
USGS,14158500,6/1/1965,539,A
USGS,14158500,6/2/1965,542,A
USGS,14158500,6/3/1965,542,A
USGS,14158500,6/4/1965,539,A
USGS,14158500,6/5/1965,530,A
USGS,14158500,6/6/1965,521,A
USGS,14158500,6/7/1965,515,A
USGS,14158500,6/8/1965,506,A
USGS,14158500,6/9/1965,497,A
USGS,14158500,6/10/1965,488,A
USGS,14158500,6/11/1965,485,A
USGS,14158500,6/12/1965,479,A
USGS,14158500,6/13/1965,476,A
USGS,14158500,6/14/1965,470,A
USGS,14158500,6/15/1965,464,A
USGS,14158500,6/16/1965,455,A
USGS,14158500,6/17/1965,449,A
USGS,14158500,6/18/1965,440,A
USGS,14158500,6/19/1965,434,A
USGS,14158500,6/20/1965,431,A
USGS,14158500,6/21/1965,428,A
USGS,14158500,6/22/1965,425,A
USGS,14158500,6/23/1965,425,A
USGS,14158500,6/24/1965,425,A
USGS,14158500,6/25/1965,422,A
USGS,14158500,6/26/1965,422,A
USGS,14158500,6/27/1965,419,A
USGS,14158500,6/28/1965,416,A
USGS,14158500,6/29/1965,413,A
USGS,14158500,6/30/1965,410,A
USGS,14158500,7/1/1965,410,A
USGS,14158500,7/2/1965,407,A
USGS,14158500,7/3/1965,404,A
USGS,14158500,7/4/1965,401,A
USGS,14158500,7/5/1965,398,A
USGS,14158500,7/6/1965,395,A
USGS,14158500,7/7/1965,395,A
USGS,14158500,7/8/1965,392,A
USGS,14158500,7/9/1965,389,A
USGS,14158500,7/10/1965,386,A
USGS,14158500,7/11/1965,383,A
USGS,14158500,7/12/1965,378,A
USGS,14158500,7/13/1965,375,A
USGS,14158500,7/14/1965,372,A
USGS,14158500,7/15/1965,368,A
USGS,14158500,7/16/1965,365,A
USGS,14158500,7/17/1965,362,A
USGS,14158500,7/18/1965,360,A
USGS,14158500,7/19/1965,360,A
USGS,14158500,7/20/1965,368,A
USGS,14158500,7/21/1965,365,A
USGS,14158500,7/22/1965,358,A
USGS,14158500,7/23/1965,352,A
USGS,14158500,7/24/1965,350,A
USGS,14158500,7/25/1965,348,A
USGS,14158500,7/26/1965,345,A
USGS,14158500,7/27/1965,342,A
USGS,14158500,7/28/1965,340,A
USGS,14158500,7/29/1965,338,A
USGS,14158500,7/30/1965,335,A
USGS,14158500,7/31/1965,332,A
USGS,14158500,8/1/1965,330,A
USGS,14158500,8/2/1965,328,A
USGS,14158500,8/3/1965,325,A
USGS,14158500,8/4/1965,322,A
USGS,14158500,8/5/1965,320,A
USGS,14158500,8/6/1965,318,A
USGS,14158500,8/7/1965,315,A
USGS,14158500,8/8/1965,310,A
USGS,14158500,8/9/1965,308,A
USGS,14158500,8/10/1965,305,A
USGS,14158500,8/11/1965,302,A
USGS,14158500,8/12/1965,302,A
USGS,14158500,8/13/1965,298,A
USGS,14158500,8/14/1965,292,A
USGS,14158500,8/15/1965,290,A
USGS,14158500,8/16/1965,288,A
USGS,14158500,8/17/1965,288,A
USGS,14158500,8/18/1965,288,A
USGS,14158500,8/19/1965,290,A
USGS,14158500,8/20/1965,285,A
USGS,14158500,8/21/1965,285,A
USGS,14158500,8/22/1965,290,A
USGS,14158500,8/23/1965,282,A
USGS,14158500,8/24/1965,280,A
USGS,14158500,8/25/1965,282,A
USGS,14158500,8/26/1965,276,A
USGS,14158500,8/27/1965,274,A
USGS,14158500,8/28/1965,270,A
USGS,14158500,8/29/1965,270,A
USGS,14158500,8/30/1965,268,A
USGS,14158500,8/31/1965,266,A
USGS,14158500,9/1/1965,264,A
USGS,14158500,9/2/1965,262,A
USGS,14158500,9/3/1965,260,A
USGS,14158500,9/4/1965,258,A
USGS,14158500,9/5/1965,256,A
USGS,14158500,9/6/1965,254,A
USGS,14158500,9/7/1965,252,A
USGS,14158500,9/8/1965,252,A
USGS,14158500,9/9/1965,250,A
USGS,14158500,9/10/1965,248,A
USGS,14158500,9/11/1965,246,A
USGS,14158500,9/12/1965,244,A
USGS,14158500,9/13/1965,244,A
USGS,14158500,9/14/1965,242,A
USGS,14158500,9/15/1965,242,A
USGS,14158500,9/16/1965,240,A
USGS,14158500,9/17/1965,238,A
USGS,14158500,9/18/1965,236,A
USGS,14158500,9/19/1965,236,A
USGS,14158500,9/20/1965,234,A
USGS,14158500,9/21/1965,232,A
USGS,14158500,9/22/1965,232,A
USGS,14158500,9/23/1965,230,A
USGS,14158500,9/24/1965,230,A
USGS,14158500,9/25/1965,230,A
USGS,14158500,9/26/1965,228,A
USGS,14158500,9/27/1965,228,A
USGS,14158500,9/28/1965,226,A
USGS,14158500,9/29/1965,224,A
USGS,14158500,9/30/1965,224,A
USGS,14158500,10/1/1965,222,A
USGS,14158500,10/2/1965,222,A
USGS,14158500,10/3/1965,220,A
USGS,14158500,10/4/1965,222,A
USGS,14158500,10/5/1965,226,A
USGS,14158500,10/6/1965,218,A
USGS,14158500,10/7/1965,216,A
USGS,14158500,10/8/1965,216,A
USGS,14158500,10/9/1965,216,A
USGS,14158500,10/10/1965,214,A
USGS,14158500,10/11/1965,212,A
USGS,14158500,10/12/1965,212,A
USGS,14158500,10/13/1965,210,A
USGS,14158500,10/14/1965,216,A
USGS,14158500,10/15/1965,222,A
USGS,14158500,10/16/1965,218,A
USGS,14158500,10/17/1965,218,A
USGS,14158500,10/18/1965,216,A
USGS,14158500,10/19/1965,216,A
USGS,14158500,10/20/1965,216,A
USGS,14158500,10/21/1965,216,A
USGS,14158500,10/22/1965,214,A
USGS,14158500,10/23/1965,214,A
USGS,14158500,10/24/1965,212,A
USGS,14158500,10/25/1965,210,A
USGS,14158500,10/26/1965,208,A
USGS,14158500,10/27/1965,206,A
USGS,14158500,10/28/1965,206,A
USGS,14158500,10/29/1965,204,A
USGS,14158500,10/30/1965,202,A
USGS,14158500,10/31/1965,202,A
USGS,14158500,11/1/1965,200,A
USGS,14158500,11/2/1965,198,A
USGS,14158500,11/3/1965,202,A
USGS,14158500,11/4/1965,206,A
USGS,14158500,11/5/1965,200,A
USGS,14158500,11/6/1965,204,A
USGS,14158500,11/7/1965,208,A
USGS,14158500,11/8/1965,210,A
USGS,14158500,11/9/1965,210,A
USGS,14158500,11/10/1965,212,A
USGS,14158500,11/11/1965,218,A
USGS,14158500,11/12/1965,230,A
USGS,14158500,11/13/1965,240,A
USGS,14158500,11/14/1965,262,A
USGS,14158500,11/15/1965,285,A
USGS,14158500,11/16/1965,302,A
USGS,14158500,11/17/1965,320,A
USGS,14158500,11/18/1965,320,A
USGS,14158500,11/19/1965,320,A
USGS,14158500,11/20/1965,320,A
USGS,14158500,11/21/1965,320,A
USGS,14158500,11/22/1965,320,A
USGS,14158500,11/23/1965,320,A
USGS,14158500,11/24/1965,320,A
USGS,14158500,11/25/1965,320,A
USGS,14158500,11/26/1965,300,A
USGS,14158500,11/27/1965,280,A
USGS,14158500,11/28/1965,280,A
USGS,14158500,11/29/1965,280,A
USGS,14158500,11/30/1965,280,A
USGS,14158500,12/1/1965,280,A
USGS,14158500,12/2/1965,300,A
USGS,14158500,12/3/1965,320,A
USGS,14158500,12/4/1965,320,A
USGS,14158500,12/5/1965,320,A
USGS,14158500,12/6/1965,320,A
USGS,14158500,12/7/1965,320,A
USGS,14158500,12/8/1965,320,A
USGS,14158500,12/9/1965,320,A
USGS,14158500,12/10/1965,320,A
USGS,14158500,12/11/1965,320,A
USGS,14158500,12/12/1965,320,A
USGS,14158500,12/13/1965,318,A
USGS,14158500,12/14/1965,315,A
USGS,14158500,12/15/1965,310,A
USGS,14158500,12/16/1965,305,A
USGS,14158500,12/17/1965,295,A
USGS,14158500,12/18/1965,290,A
USGS,14158500,12/19/1965,282,A
USGS,14158500,12/20/1965,274,A
USGS,14158500,12/21/1965,270,A
USGS,14158500,12/22/1965,262,A
USGS,14158500,12/23/1965,258,A
USGS,14158500,12/24/1965,264,A
USGS,14158500,12/25/1965,256,A
USGS,14158500,12/26/1965,254,A
USGS,14158500,12/27/1965,256,A
USGS,14158500,12/28/1965,260,A
USGS,14158500,12/29/1965,256,A
USGS,14158500,12/30/1965,256,A
USGS,14158500,12/31/1965,258,A
USGS,14158500,1/1/1966,258,A
USGS,14158500,1/2/1966,268,A
USGS,14158500,1/3/1966,262,A
USGS,14158500,1/4/1966,250,A
USGS,14158500,1/5/1966,248,A
USGS,14158500,1/6/1966,270,A
USGS,14158500,1/7/1966,280,A
USGS,14158500,1/8/1966,310,A
USGS,14158500,1/9/1966,338,A
USGS,14158500,1/10/1966,352,A
USGS,14158500,1/11/1966,345,A
USGS,14158500,1/12/1966,340,A
USGS,14158500,1/13/1966,348,A
USGS,14158500,1/14/1966,365,A
USGS,14158500,1/15/1966,372,A
USGS,14158500,1/16/1966,375,A
USGS,14158500,1/17/1966,378,A
USGS,14158500,1/18/1966,380,A
USGS,14158500,1/19/1966,380,A
USGS,14158500,1/20/1966,380,A
USGS,14158500,1/21/1966,380,A
USGS,14158500,1/22/1966,378,A
USGS,14158500,1/23/1966,375,A
USGS,14158500,1/24/1966,372,A
USGS,14158500,1/25/1966,368,A
USGS,14158500,1/26/1966,360,A
USGS,14158500,1/27/1966,352,A
USGS,14158500,1/28/1966,345,A
USGS,14158500,1/29/1966,340,A
USGS,14158500,1/30/1966,335,A
USGS,14158500,1/31/1966,325,A
USGS,14158500,2/1/1966,315,A
USGS,14158500,2/2/1966,305,A
USGS,14158500,2/3/1966,295,A
USGS,14158500,2/4/1966,280,A
USGS,14158500,2/5/1966,270,A
USGS,14158500,2/6/1966,260,A
USGS,14158500,2/7/1966,250,A
USGS,14158500,2/8/1966,244,A
USGS,14158500,2/9/1966,240,A
USGS,14158500,2/10/1966,232,A
USGS,14158500,2/11/1966,224,A
USGS,14158500,2/12/1966,220,A
USGS,14158500,2/13/1966,212,A
USGS,14158500,2/14/1966,210,A
USGS,14158500,2/15/1966,206,A
USGS,14158500,2/16/1966,202,A
USGS,14158500,2/17/1966,198,A
